Date,Average Temperature_x,Anomaly,Maximun Temperature,Anomaly.1,Minimum Temperature,Anomaly.2,Year,Month,encode_state
195204,47.8,6.5,62.3,9.1,33.3,3.9,1953,4,5
195205,55,1.3,69.3,2.5,40.7,0,1953,5,5
195206,64.8,1.9,78.3,3.1,51.3,0.6,1953,6,5
195207,67.7,-1.2,81.6,-0.6,53.7,-1.9,1953,7,5
195208,66.9,0.1,81.4,0.6,52.3,-0.6,1953,8,5
195209,60.5,4.2,75.7,5.9,45.2,2.4,1953,9,5
195210,42.3,-1.6,57,0.7,27.6,-3.8,1953,10,5
195211,29,2.9,39.7,4.2,18.3,1.7,1953,11,5
195212,18,5.3,27.6,5.5,8.4,5,1953,12,5
195301,13.1,6.7,23.4,7.1,2.8,6.3,1954,1,5
195302,18,6.4,27.7,6,8.3,6.8,1954,2,5
195303,25.6,1.3,35.7,1.2,15.6,1.4,1954,3,5
195304,35.7,-5.6,46.5,-6.7,25,-4.4,1954,4,5
195305,51.4,-2.3,62.6,-4.2,40.2,-0.5,1954,5,5
195306,62.7,-0.2,73.4,-1.8,52,1.3,1954,6,5
195307,67.9,-1,80.6,-1.6,55.2,-0.4,1954,7,5
195308,69.1,2.3,82.8,2,55.4,2.5,1954,8,5
195309,57.2,0.9,71.8,2,42.5,-0.3,1954,9,5
195310,51,7.1,65.7,9.4,36.2,4.8,1954,10,5
195311,34,7.9,44,8.5,24.1,7.5,1954,11,5
195312,19,6.3,28.8,6.7,9.3,5.9,1954,12,5
195401,-2,-8.4,8.8,-7.5,-12.7,-9.2,1955,1,5
195402,29.6,18,38.7,17,20.4,18.9,1955,2,5
195403,22.3,-2,32.2,-2.3,12.4,-1.8,1955,3,5
195404,38.6,-2.7,50.8,-2.4,26.4,-3,1955,4,5
195405,49.6,-4.1,62.7,-4.1,36.5,-4.2,1955,5,5
195406,61,-1.9,72.1,-3.1,49.9,-0.8,1955,6,5
195407,70.2,1.3,83.2,1,57.2,1.6,1955,7,5
195408,65.9,-0.9,78.7,-2.1,53.2,0.3,1955,8,5
195409,54.9,-1.4,66.1,-3.7,43.6,0.8,1955,9,5
195410,43.1,-0.8,54.6,-1.7,31.6,0.2,1955,10,5
195411,34.4,8.3,45.4,9.9,23.5,6.9,1955,11,5
195412,22.1,9.4,31.2,9.1,12.9,9.5,1955,12,5
195501,10.2,3.8,20.1,3.8,0.3,3.8,1956,1,5
195502,6.7,-4.9,16.8,-4.9,-3.4,-4.9,1956,2,5
195503,18.4,-5.9,30.1,-4.4,6.7,-7.5,1956,3,5
195504,47.6,6.3,60.6,7.4,34.7,5.3,1956,4,5
195505,57.2,3.5,70.2,3.4,44.1,3.4,1956,5,5
195506,61.8,-1.1,73.2,-2,50.3,-0.4,1956,6,5
195507,71.2,2.3,83.7,1.5,58.7,3.1,1956,7,5
195508,70.7,3.9,85.3,4.5,56.2,3.3,1956,8,5
195509,56.1,-0.2,70.6,0.8,41.5,-1.3,1956,9,5
195510,46.5,2.6,61,4.7,32,0.6,1956,10,5
195511,14.3,-11.8,23.9,-11.6,4.7,-11.9,1956,11,5
195512,4.4,-8.3,13.9,-8.2,-5.1,-8.5,1956,12,5
195601,5.3,-1.1,14.9,-1.4,-4.2,-0.7,1957,1,5
195602,7.8,-3.8,18.9,-2.8,-3.2,-4.7,1957,2,5
195603,21.2,-3.1,31.6,-2.9,10.9,-3.3,1957,3,5
195604,34.8,-6.5,46.2,-7,23.3,-6.1,1957,4,5
195605,53.1,-0.6,65.6,-1.2,40.7,0,1957,5,5
195606,68.2,5.3,81.4,6.2,55,4.3,1957,6,5
195607,66,-2.9,78,-4.2,53.9,-1.7,1957,7,5
195608,66,-0.8,79.6,-1.2,52.3,-0.6,1957,8,5
195609,54,-2.3,68.2,-1.6,39.9,-2.9,1957,9,5
195610,47.6,3.7,62.4,6.1,32.8,1.4,1957,10,5
195611,28.2,2.1,37.1,1.6,19.4,2.8,1957,11,5
195612,17,4.3,26.5,4.4,7.4,4,1957,12,5
195701,1,-5.4,10.8,-5.5,-8.8,-5.3,1958,1,5
195702,12,0.4,22.3,0.6,1.8,0.3,1958,2,5
195703,26.2,1.9,36.4,1.9,16,1.8,1958,3,5
195704,39.7,-1.6,51.1,-2.1,28.4,-1,1958,4,5
195705,54.1,0.4,67.6,0.8,40.7,0,1958,5,5
195706,60.8,-2.1,73.1,-2.1,48.4,-2.3,1958,6,5
195707,73,4.1,86.8,4.6,59.2,3.6,1958,7,5
195708,66.6,-0.2,78.6,-2.2,54.6,1.7,1958,8,5
195709,54.3,-2,66.9,-2.9,41.7,-1.1,1958,9,5
195710,43.2,-0.7,53.2,-3.1,33.3,1.9,1958,10,5
195711,28.1,2,36,0.5,20.1,3.5,1958,11,5
195712,21.7,9,31.7,9.6,11.7,8.3,1958,12,5
195801,17.3,10.9,27.3,11,7.3,10.8,1959,1,5
195802,10.6,-1,21,-0.7,0.3,-1.2,1959,2,5
195803,25.8,1.5,34.2,-0.3,17.4,3.2,1959,3,5
195804,43.4,2.1,56.1,2.9,30.7,1.3,1959,4,5
195805,57.4,3.7,73.4,6.6,41.3,0.6,1959,5,5
195806,58.6,-4.3,71.2,-4,46,-4.7,1959,6,5
195807,64.8,-4.1,77.5,-4.7,52.1,-3.5,1959,7,5
195808,68.9,2.1,84.4,3.6,53.5,0.6,1959,8,5
195809,57.7,1.4,72.6,2.8,42.9,0.1,1959,9,5
195810,46,2.1,60,3.7,32,0.6,1959,10,5
195811,26.4,0.3,36.2,0.7,16.5,-0.1,1959,11,5
195812,10.6,-2.1,20.4,-1.7,0.7,-2.7,1959,12,5
195901,2.3,-4.1,11.8,-4.5,-7.2,-3.7,1960,1,5
195902,5.6,-6,17,-4.7,-5.8,-7.3,1960,2,5
195903,30.9,6.6,41,6.5,20.9,6.7,1960,3,5
195904,41,-0.3,54.2,1,27.8,-1.6,1960,4,5
195905,51.4,-2.3,64.4,-2.4,38.4,-2.3,1960,5,5
195906,66.1,3.2,79.6,4.4,52.5,1.8,1960,6,5
195907,70.2,1.3,85.5,3.3,54.8,-0.8,1960,7,5
195908,70,3.2,85.7,4.9,54.2,1.3,1960,8,5
195909,55.3,-1,67.8,-2,42.8,0,1960,9,5
195910,37.9,-6,47.6,-8.7,28.2,-3.2,1960,10,5
195911,19.6,-6.5,27.9,-7.6,11.4,-5.2,1960,11,5
195912,23.3,10.6,30.4,8.3,16.1,12.7,1960,12,5
196001,7.2,0.8,16.8,0.5,-2.4,1.1,1961,1,5
196002,10.3,-1.3,19.8,-1.9,0.8,-0.7,1961,2,5
196003,16.6,-7.7,26.6,-7.9,6.7,-7.5,1961,3,5
196004,40.7,-0.6,51.8,-1.4,29.6,0.2,1961,4,5
196005,54.2,0.5,68,1.2,40.3,-0.4,1961,5,5
196006,61.3,-1.6,73.2,-2,49.3,-1.4,1961,6,5
196007,71.6,2.7,86.7,4.5,56.4,0.8,1961,7,5
196008,68.3,1.5,82.7,1.9,54,1.1,1961,8,5
196009,58.8,2.5,73.8,4,43.9,1.1,1961,9,5
196010,45.7,1.8,59.7,3.4,31.6,0.2,1961,10,5
196011,27.2,1.1,38,2.5,16.4,-0.2,1961,11,5
196012,13.2,0.5,23.1,1,3.2,-0.2,1961,12,5
196101,12,5.6,22,5.7,2.1,5.6,1962,1,5
196102,17.8,6.2,28.4,6.7,7.1,5.6,1962,2,5
196103,32,7.7,41.9,7.4,22.2,8,1962,3,5
196104,36.9,-4.4,48.7,-4.5,25.1,-4.3,1962,4,5
196105,52,-1.7,66,-0.8,38.1,-2.6,1962,5,5
196106,68.2,5.3,84.4,9.2,52,1.3,1962,6,5
196107,69,0.1,82.9,0.7,55,-0.6,1962,7,5
196108,72.4,5.6,88.8,8,56,3.1,1962,8,5
196109,52.5,-3.8,64.6,-5.2,40.3,-2.5,1962,9,5
196110,45.2,1.3,58.2,1.9,32.3,0.9,1962,10,5
196111,27.8,1.7,39.2,3.7,16.4,-0.2,1962,11,5
196112,7.2,-5.5,17.8,-4.3,-3.5,-6.9,1962,12,5
196201,6.3,-0.1,16.8,0.5,-4.2,-0.7,1963,1,5
196202,7,-4.6,16.6,-5.1,-2.4,-3.9,1963,2,5
196203,20.5,-3.8,29.7,-4.8,11.3,-2.9,1963,3,5
196204,41.4,0.1,53.9,0.7,28.8,-0.6,1963,4,5
196205,52.5,-1.2,62.5,-4.3,42.4,1.7,1963,5,5
196206,63.6,0.7,74.8,-0.4,52.4,1.7,1963,6,5
196207,65.3,-3.6,77.2,-5,53.3,-2.3,1963,7,5
196208,67.8,1,82.2,1.4,53.5,0.6,1963,8,5
196209,54.9,-1.4,69.2,-0.6,40.6,-2.2,1963,9,5
196210,47.9,4,60.8,4.5,35,3.6,1963,10,5
196211,33.5,7.4,42.9,7.4,24.1,7.5,1963,11,5
196212,17.4,4.7,27.9,5.8,7,3.6,1963,12,5
196301,1.4,-5,11.9,-4.4,-9,-5.5,1964,1,5
196302,13.7,2.1,25.1,3.4,2.2,0.7,1964,2,5
196303,32.4,8.1,45.3,10.8,19.5,5.3,1964,3,5
196304,41.8,0.5,53.2,0,30.4,1,1964,4,5
196305,52.4,-1.3,65.2,-1.6,39.5,-1.2,1964,5,5
196306,66.1,3.2,77.8,2.6,54.3,3.6,1964,6,5
196307,71.1,2.2,84.3,2.1,57.9,2.3,1964,7,5
196308,68.3,1.5,81.9,1.1,54.7,1.8,1964,8,5
196309,60.9,4.6,74.9,5.1,46.9,4.1,1964,9,5
196310,54.8,10.9,69.4,13.1,40.2,8.8,1964,10,5
196311,31.5,5.4,43.9,8.4,19.2,2.6,1964,11,5
196312,8.8,-3.9,18.3,-3.8,-0.8,-4.2,1964,12,5
196401,14.8,8.4,25.5,9.2,4.1,7.6,1965,1,5
196402,19.7,8.1,31.2,9.5,8.2,6.7,1965,2,5
196403,19.4,-4.9,31.7,-2.8,7.1,-7.1,1965,3,5
196404,43.6,2.3,55.8,2.6,31.3,1.9,1965,4,5
196405,56.4,2.7,69.7,2.9,43,2.3,1965,5,5
196406,62.2,-0.7,74,-1.2,50.4,-0.3,1965,6,5
196407,71,2.1,84.2,2,57.9,2.3,1965,7,5
196408,64.2,-2.6,77.9,-2.9,50.4,-2.5,1965,8,5
196409,53.4,-2.9,67,-2.8,39.8,-3,1965,9,5
196410,45.5,1.6,59.3,3,31.6,0.2,1965,10,5
196411,24.9,-1.2,35.3,-0.2,14.4,-2.2,1965,11,5
196412,1.9,-10.8,10.4,-11.7,-6.6,-10,1965,12,5
196501,1.2,-5.2,11.2,-5.1,-8.8,-5.3,1966,1,5
196502,8.6,-3,20.2,-1.5,-2.9,-4.4,1966,2,5
196503,13.7,-10.6,23.4,-11.1,3.9,-10.3,1966,3,5
196504,39.8,-1.5,48.9,-4.3,30.8,1.4,1966,4,5
196505,52.8,-0.9,65.4,-1.4,40.3,-0.4,1966,5,5
196506,62.4,-0.5,73.9,-1.3,50.8,0.1,1966,6,5
196507,68,-0.9,80.1,-2.1,55.8,0.2,1966,7,5
196508,65.9,-0.9,79.4,-1.4,52.4,-0.5,1966,8,5
196509,45.4,-10.9,55.7,-14.1,35.2,-7.6,1966,9,5
196510,47.7,3.8,61.8,5.5,33.7,2.3,1966,10,5
196511,25.9,-0.2,36.4,0.9,15.4,-1.2,1966,11,5
196512,20.3,7.6,29.9,7.8,10.7,7.3,1966,12,5
196601,-5.8,-12.2,3.8,-12.5,-15.4,-11.9,1967,1,5
196602,8,-3.6,18.4,-3.3,-2.4,-3.9,1967,2,5
196603,30.3,6,40.8,6.3,19.7,5.5,1967,3,5
196604,35.8,-5.5,45.7,-7.5,25.9,-3.5,1967,4,5
196605,51.8,-1.9,65.8,-1,37.8,-2.9,1967,5,5
196606,63.3,0.4,75.9,0.7,50.7,0,1967,6,5
196607,71.9,3,84.7,2.5,59,3.4,1967,7,5
196608,64.3,-2.5,77.2,-3.6,51.3,-1.6,1967,8,5
196609,58.3,2,72.7,2.9,43.9,1.1,1967,9,5
196610,44.6,0.7,57.9,1.6,31.1,-0.3,1967,10,5
196611,20.9,-5.2,30.8,-4.7,11.1,-5.5,1967,11,5
196612,13.7,1,23.2,1.1,4.2,0.8,1967,12,5
196701,10.6,4.2,20.9,4.6,0.2,3.7,1968,1,5
196702,7.6,-4,19.4,-2.3,-4.1,-5.6,1968,2,5
196703,25.3,1,36,1.5,14.6,0.4,1968,3,5
196704,37.4,-3.9,48,-5.2,26.9,-2.5,1968,4,5
196705,49.2,-4.5,62.4,-4.4,35.9,-4.8,1968,5,5
196706,61.4,-1.5,73.7,-1.5,49.1,-1.6,1968,6,5
196707,68.3,-0.6,84,1.8,52.6,-3,1968,7,5
196708,67.2,0.4,83.5,2.7,50.8,-2.1,1968,8,5
196709,59.9,3.6,74.3,4.5,45.6,2.8,1968,9,5
196710,43.3,-0.6,54.5,-1.8,32.1,0.7,1968,10,5
196711,27.9,1.8,37,1.5,18.8,2.2,1968,11,5
196712,13.3,0.6,22.6,0.5,4,0.6,1968,12,5
196801,6.7,0.3,16.6,0.3,-3.3,0.2,1969,1,5
196802,11.4,-0.2,21.4,-0.3,1.4,-0.1,1969,2,5
196803,33.5,9.2,45.6,11.1,21.5,7.3,1969,3,5
196804,41.4,0.1,54.5,1.3,28.4,-1,1969,4,5
196805,49.8,-3.9,62.7,-4.1,37,-3.7,1969,5,5
196806,61.1,-1.8,72.5,-2.7,49.7,-1,1969,6,5
196807,67.5,-1.4,81.3,-0.9,53.7,-1.9,1969,7,5
196808,63.8,-3,76.7,-4.1,51,-1.9,1969,8,5
196809,56.9,0.6,69.6,-0.2,44.1,1.3,1969,9,5
196810,44.7,0.8,57.2,0.9,32.2,0.8,1969,10,5
196811,29,2.9,37.5,2,20.6,4,1969,11,5
196812,7.8,-4.9,15.6,-6.5,0,-3.4,1969,12,5
196901,-3.5,-9.9,5.1,-11.2,-12.1,-8.6,1970,1,5
196902,12,0.4,20.3,-1.4,3.7,2.2,1970,2,5
196903,16.8,-7.5,26.8,-7.7,6.8,-7.4,1970,3,5
196904,44.6,3.3,56.5,3.3,32.8,3.4,1970,4,5
196905,54.7,1,68.8,2,40.6,-0.1,1970,5,5
196906,56.9,-6,69,-6.2,44.8,-5.9,1970,6,5
196907,67.1,-1.8,79,-3.2,55.2,-0.4,1970,7,5
196908,71.5,4.7,87,6.2,56,3.1,1970,8,5
196909,59,2.7,73.4,3.6,44.7,1.9,1970,9,5
196910,38.5,-5.4,48,-8.3,28.9,-2.5,1970,10,5
196911,30.4,4.3,40.7,5.2,20,3.4,1970,11,5
196912,16.6,3.9,25.5,3.4,7.7,4.3,1970,12,5
197001,1.4,-5,10,-6.3,-7.3,-3.8,1971,1,5
197002,13.3,1.7,25.4,3.7,1.1,-0.4,1971,2,5
197003,17.6,-6.7,28,-6.5,7.2,-7,1971,3,5
197004,36.9,-4.4,45.5,-7.7,28.2,-1.2,1971,4,5
197005,51.7,-2,63.4,-3.4,40,-0.7,1971,5,5
197006,67.1,4.2,80,4.8,54.1,3.4,1971,6,5
197007,70.8,1.9,84.7,2.5,56.9,1.3,1971,7,5
197008,68.7,1.9,84.2,3.4,53.2,0.3,1971,8,5
197009,57,0.7,70.7,0.9,43.4,0.6,1971,9,5
197010,42.8,-1.1,54.9,-1.4,30.6,-0.8,1971,10,5
197011,24.7,-1.4,32,-3.5,17.4,0.8,1971,11,5
197012,9.2,-3.5,19.4,-2.7,-1,-4.4,1971,12,5
197101,-0.2,-6.6,8.6,-7.7,-8.9,-5.4,1972,1,5
197102,12.4,0.8,22.2,0.5,2.6,1.1,1972,2,5
197103,25,0.7,34.4,-0.1,15.6,1.4,1972,3,5
197104,42.4,1.1,54.5,1.3,30.3,0.9,1972,4,5
197105,52.8,-0.9,66.7,-0.1,38.8,-1.9,1972,5,5
197106,64.7,1.8,76.2,1,53.3,2.6,1972,6,5
197107,65,-3.9,78.5,-3.7,51.4,-4.2,1972,7,5
197108,70,3.2,85.8,5,54.2,1.3,1972,8,5
197109,56,-0.3,68.8,-1,43.2,0.4,1972,9,5
197110,44.1,0.2,54.6,-1.7,33.6,2.2,1972,10,5
197111,27.5,1.4,35.6,0.1,19.4,2.8,1972,11,5
197112,9.1,-3.6,18.5,-3.6,-0.2,-3.6,1972,12,5
197201,1.9,-4.5,12.4,-3.9,-8.6,-5.1,1973,1,5
197202,6.1,-5.5,15.8,-5.9,-3.5,-5,1973,2,5
197203,24.2,-0.1,33.6,-0.9,14.7,0.5,1973,3,5
197204,39.2,-2.1,48.9,-4.3,29.6,0.2,1973,4,5
197205,56.6,2.9,68.6,1.8,44.6,3.9,1973,5,5
197206,64.3,1.4,77.2,2,51.3,0.6,1973,6,5
197207,64.5,-4.4,77.6,-4.6,51.4,-4.2,1973,7,5
197208,68.5,1.7,82.4,1.6,54.7,1.8,1973,8,5
197209,53.6,-2.7,66.8,-3,40.5,-2.3,1973,9,5
197210,40.1,-3.8,52.1,-4.2,28.2,-3.2,1973,10,5
197211,25.7,-0.4,32.6,-2.9,18.8,2.2,1973,11,5
197212,6.1,-6.6,15.4,-6.7,-3.2,-6.6,1973,12,5
197301,14.4,8,23.5,7.2,5.3,8.8,1974,1,5
197302,18.5,6.9,28.7,7,8.3,6.8,1974,2,5
197303,35.5,11.2,44.5,10,26.5,12.3,1974,3,5
197304,40.6,-0.7,52.6,-0.6,28.6,-0.8,1974,4,5
197305,53.8,0.1,68,1.2,39.6,-1.1,1974,5,5
197306,63.9,1,77.2,2,50.6,-0.1,1974,6,5
197307,67.8,-1.1,82.2,0,53.3,-2.3,1974,7,5
197308,71.2,4.4,85.9,5.1,56.5,3.6,1974,8,5
197309,54.9,-1.4,67,-2.8,42.8,0,1974,9,5
197310,48.2,4.3,60.5,4.2,36,4.6,1974,10,5
197311,21.8,-4.3,30.2,-5.3,13.3,-3.3,1974,11,5
197312,10.6,-2.1,18.6,-3.5,2.8,-0.6,1974,12,5
197401,4.4,-2,15.1,-1.2,-6.2,-2.7,1975,1,5
197402,14,2.4,25,3.3,3.1,1.6,1975,2,5
197403,22.6,-1.7,32.6,-1.9,12.7,-1.5,1975,3,5
197404,40.9,-0.4,51.8,-1.4,29.9,0.5,1975,4,5
197405,49.7,-4,60.3,-6.5,39.2,-1.5,1975,5,5
197406,63.8,0.9,77.9,2.7,49.7,-1,1975,6,5
197407,72.8,3.9,87.4,5.2,58.2,2.6,1975,7,5
197408,62.9,-3.9,76.4,-4.4,49.3,-3.6,1975,8,5
197409,53,-3.3,67.9,-1.9,38.2,-4.6,1975,9,5
197410,46.5,2.6,60.9,4.6,32.1,0.7,1975,10,5
197411,28.6,2.5,37.5,2,19.6,3,1975,11,5
197412,19.7,7,29,6.9,10.5,7.1,1975,12,5
197501,11.7,5.3,22.6,6.3,0.9,4.4,1976,1,5
197502,9.6,-2,19.1,-2.6,0,-1.5,1976,2,5
197503,19.8,-4.5,30.1,-4.4,9.5,-4.7,1976,3,5
197504,33.5,-7.8,40.4,-12.8,26.6,-2.8,1976,4,5
197505,53.4,-0.3,65.2,-1.6,41.7,1,1976,5,5
197506,62.8,-0.1,74.3,-0.9,51.2,0.5,1976,6,5
197507,72.4,3.5,85.6,3.4,59.1,3.5,1976,7,5
197508,65.2,-1.6,78.2,-2.6,52.1,-0.8,1976,8,5
197509,54.4,-1.9,67.6,-2.2,41.1,-1.7,1976,9,5
197510,45.4,1.5,56.8,0.5,34,2.6,1976,10,5
197511,29.6,3.5,39.8,4.3,19.4,2.8,1976,11,5
197512,15.5,2.8,25.4,3.3,5.6,2.2,1976,12,5
197601,9.6,3.2,19.6,3.3,-0.4,3.1,1977,1,5
197602,22.7,11.1,32.9,11.2,12.5,11,1977,2,5
197603,23.3,-1,34.6,0.1,11.9,-2.3,1977,3,5
197604,45.4,4.1,57.8,4.6,33.1,3.7,1977,4,5
197605,55.2,1.5,70.3,3.5,40,-0.7,1977,5,5
197606,65.6,2.7,78.1,2.9,53,2.3,1977,6,5
197607,69.7,0.8,84.6,2.4,54.8,-0.8,1977,7,5
197608,70,3.2,85.1,4.3,54.9,2,1977,8,5
197609,59.1,2.8,76.1,6.3,42.2,-0.6,1977,9,5
197610,39.5,-4.4,52.6,-3.7,26.4,-5,1977,10,5
197611,23.9,-2.2,35.8,0.3,11.9,-4.7,1977,11,5
197612,11.3,-1.4,22.3,0.2,0.3,-3.1,1977,12,5
197701,-2,-8.4,7.8,-8.5,-11.8,-8.3,1978,1,5
197702,21.5,9.9,30.9,9.2,12.2,10.7,1978,2,5
197703,32.2,7.9,43.1,8.6,21.4,7.2,1978,3,5
197704,48.8,7.5,63.8,10.6,33.8,4.4,1978,4,5
197705,63.2,9.5,77.1,10.3,49.3,8.6,1978,5,5
197706,65.2,2.3,77.9,2.7,52.5,1.8,1978,6,5
197707,69.9,1,83.6,1.4,56.2,0.6,1978,7,5
197708,61.2,-5.6,74.7,-6.1,47.7,-5.2,1978,8,5
197709,55.5,-0.8,65.7,-4.1,45.4,2.6,1978,9,5
197710,45.6,1.7,57.9,1.6,33.3,1.9,1978,10,5
197711,25,-1.1,34.7,-0.8,15.2,-1.4,1978,11,5
197712,6.7,-6,14.2,-7.9,-0.7,-4.1,1978,12,5
197801,-3.6,-10,5.2,-11.1,-12.5,-9,1979,1,5
197802,5,-6.6,13.8,-7.9,-3.8,-5.3,1979,2,5
197803,24.7,0.4,34.2,-0.3,15.3,1.1,1979,3,5
197804,41.3,0,50.8,-2.4,31.7,2.3,1979,4,5
197805,57.3,3.6,70.1,3.3,44.4,3.7,1979,5,5
197806,63.1,0.2,76,0.8,50.2,-0.5,1979,6,5
197807,67.8,-1.1,80.5,-1.7,55.2,-0.4,1979,7,5
197808,67.4,0.6,82.4,1.6,52.4,-0.5,1979,8,5
197809,61.2,4.9,75.1,5.3,47.3,4.5,1979,9,5
197810,45.4,1.5,58.4,2.1,32.4,1,1979,10,5
197811,21.2,-4.9,32,-3.5,10.4,-6.2,1979,11,5
197812,6.9,-5.8,16.6,-5.5,-2.8,-6.2,1979,12,5
197901,-4.6,-11,4.6,-11.7,-13.8,-10.3,1980,1,5
197902,-1,-12.6,9.1,-12.6,-11,-12.5,1980,2,5
197903,20.7,-3.6,30.4,-4.1,11.1,-3.1,1980,3,5
197904,33.2,-8.1,41.9,-11.3,24.6,-4.8,1980,4,5
197905,48.3,-5.4,60,-6.8,36.7,-4,1980,5,5
197906,63.6,0.7,76.6,1.4,50.6,-0.1,1980,6,5
197907,69.6,0.7,82.1,-0.1,57,1.4,1980,7,5
197908,65,-1.8,78.2,-2.6,51.8,-1.1,1980,8,5
197909,59.7,3.4,75.2,5.4,44.2,1.4,1980,9,5
197910,44.4,0.5,57,0.7,31.9,0.5,1980,10,5
197911,25.2,-0.9,34.7,-0.8,15.7,-0.9,1980,11,5
197912,22.6,9.9,34.3,12.2,10.9,7.5,1980,12,5
198001,6.5,0.1,16.8,0.5,-3.8,-0.3,1981,1,5
198002,12.5,0.9,22,0.3,2.9,1.4,1981,2,5
198003,21.8,-2.5,32.9,-1.6,10.8,-3.4,1981,3,5
198004,48.2,6.9,64,10.8,32.5,3.1,1981,4,5
198005,59.7,6,76.2,9.4,43.3,2.6,1981,5,5
198006,64.6,1.7,78.1,2.9,51,0.3,1981,6,5
198007,70.5,1.6,85.4,3.2,55.7,0.1,1981,7,5
198008,63.7,-3.1,75.8,-5,51.5,-1.4,1981,8,5
198009,55.7,-0.6,68.4,-1.4,43.1,0.3,1981,9,5
198010,42.8,-1.1,53.6,-2.7,32,0.6,1981,10,5
198011,33.2,7.1,42.8,7.3,23.6,7,1981,11,5
198012,14.7,2,24.7,2.6,4.8,1.4,1981,12,5
198101,16.7,10.3,27.1,10.8,6.3,9.8,1982,1,5
198102,20.1,8.5,29.8,8.1,10.4,8.9,1982,2,5
198103,34.2,9.9,46.4,11.9,22.1,7.9,1982,3,5
198104,46.2,4.9,60.8,7.6,31.7,2.3,1982,4,5
198105,53.7,0,66.5,-0.3,40.8,0.1,1982,5,5
198106,60.9,-2,72.9,-2.3,48.8,-1.9,1982,6,5
198107,70,1.1,83.4,1.2,56.6,1,1982,7,5
198108,69.1,2.3,82.6,1.8,55.4,2.5,1982,8,5
198109,57.4,1.1,71.9,2.1,42.9,0.1,1982,9,5
198110,43.2,-0.7,54.4,-1.9,32.1,0.7,1982,10,5
198111,34.9,8.8,45.3,9.8,24.5,7.9,1982,11,5
198112,12.2,-0.5,20.8,-1.3,3.7,0.3,1982,12,5
198201,-7.4,-13.8,3.5,-12.8,-18.2,-14.7,1983,1,5
198202,9.4,-2.2,19.7,-2,-0.8,-2.3,1983,2,5
198203,22.4,-1.9,31,-3.5,13.8,-0.4,1983,3,5
198204,38.5,-2.8,50.3,-2.9,26.6,-2.8,1983,4,5
198205,53.6,-0.1,64.2,-2.6,43.1,2.4,1983,5,5
198206,59.4,-3.5,71.7,-3.5,47,-3.7,1983,6,5
198207,69.2,0.3,82.1,-0.1,56.3,0.7,1983,7,5
198208,66.5,-0.3,80.4,-0.4,52.7,-0.2,1983,8,5
198209,56,-0.3,70.4,0.6,41.7,-1.1,1983,9,5
198210,43.9,0,53.9,-2.4,34,2.6,1983,10,5
198211,23.3,-2.8,32.5,-3,14.1,-2.5,1983,11,5
198212,19.2,6.5,27.8,5.7,10.5,7.1,1983,12,5
198301,18.9,12.5,27.9,11.6,9.8,13.3,1984,1,5
198302,23,11.4,31.3,9.6,14.7,13.2,1984,2,5
198303,27.5,3.2,33.9,-0.6,21.1,6.9,1984,3,5
198304,38.5,-2.8,49.8,-3.4,27.2,-2.2,1984,4,5
198305,50,-3.7,63.6,-3.2,36.4,-4.3,1984,5,5
198306,62.8,-0.1,75.8,0.6,49.9,-0.8,1984,6,5
198307,72.2,3.3,85.4,3.2,59,3.4,1984,7,5
198308,73.8,7,88.7,7.9,58.9,6,1984,8,5
198309,55.8,-0.5,68.5,-1.3,43.1,0.3,1984,9,5
198310,44,0.1,55,-1.3,33,1.6,1984,10,5
198311,29.8,3.7,36.4,0.9,23.1,6.5,1984,11,5
198312,-2.6,-15.3,5.9,-16.2,-11.1,-14.5,1984,12,5
198401,12.9,6.5,22.2,5.9,3.5,7,1985,1,5
198402,26.6,15,35.6,13.9,17.6,16.1,1985,2,5
198403,23.8,-0.5,32.2,-2.3,15.4,1.2,1985,3,5
198404,43.2,1.9,54.7,1.5,31.6,2.2,1985,4,5
198405,52.3,-1.4,66.4,-0.4,38.1,-2.6,1985,5,5
198406,63.2,0.3,75.1,-0.1,51.4,0.7,1985,6,5
198407,70,1.1,84.4,2.2,55.5,-0.1,1985,7,5
198408,71.6,4.8,86.3,5.5,56.8,3.9,1985,8,5
198409,51.3,-5,64.2,-5.6,38.4,-4.4,1985,9,5
198410,43.2,-0.7,53.4,-2.9,32.9,1.5,1985,10,5
198411,27.1,1,36.9,1.4,17.3,0.7,1985,11,5
198412,7.3,-5.4,17.3,-4.8,-2.6,-6,1985,12,5
198501,6.6,0.2,17.4,1.1,-4.2,-0.7,1986,1,5
198502,10.7,-0.9,21.3,-0.4,0.2,-1.3,1986,2,5
198503,31.6,7.3,41.9,7.4,21.3,7.1,1986,3,5
198504,46.2,4.9,60.2,7,32.3,2.9,1986,4,5
198505,58.6,4.9,72.8,6,44.4,3.7,1986,5,5
198506,58.4,-4.5,70.7,-4.5,46.1,-4.6,1986,6,5
198507,69.3,0.4,84.5,2.3,54,-1.6,1986,7,5
198508,62.7,-4.1,74.7,-6.1,50.6,-2.3,1986,8,5
198509,51.8,-4.5,62,-7.8,41.5,-1.3,1986,9,5
198510,42.6,-1.3,54.4,-1.9,30.7,-0.7,1986,10,5
198511,13.4,-12.7,22.4,-13.1,4.4,-12.2,1986,11,5
198512,7,-5.7,17.7,-4.4,-3.7,-7.1,1986,12,5
